policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations
reusable,160,utility,now,f1,0.7796034055491292,0.7053100876188868,0.8507025212771512,24,96
reusable,160,utility,now,judge_correct,0.90625,0.84375,0.9583333333333334,24,96
reusable,160,utility,future,em,0.3506944444444444,0.27777777777777773,0.42013888888888884,24,96
reusable,160,utility,future,f1,0.49052535698401284,0.42606544577116684,0.5584507088210969,24,96
reusable,160,utility,future,judge_correct,0.6006944444444444,0.5243055555555555,0.6771701388888877,24,96
reusable,160,utility,gap,em,0.2743055555555556,0.1979166666666667,0.3541666666666667,24,96
reusable,160,utility,gap,f1,0.2890780485651164,0.2144175763095276,0.365002836131053,24,96
reusable,160,utility,gap,judge_correct,0.3055555555555556,0.21527777777777782,0.3958333333333333,24,96
reusable,160,regret,now,em,0.010416666666666666,-0.0625,0.08333333333333333,24,96
reusable,160,regret,now,f1,0.00521802984229254,-0.06780603959880274,0.0742587990972675,24,96
reusable,160,regret,now,judge_correct,-0.03125,-0.10416666666666667,0.03125,24,96
reusable,160,regret,future,em,0.2847222222222222,0.19444444444444442,0.3680555555555555,24,96
reusable,160,regret,future,f1,0.29429607840740896,0.2087611517259359,0.37305334074604546,24,96
reusable,160,regret,future,judge_correct,0.2743055555555556,0.17013888888888892,0.37152777777777785,24,96
reusable,160,retained,now,em,0.8090277777777777,0.7013888888888888,0.90625,24,96
reusable,160,retained,now,f1,0.8027622140286613,0.7292037820245058,0.8746664429168541,24,96
reusable,160,retained,now,judge_correct,0.9652777777777777,0.923611111111111,1.0,24,96
reusable,160,retained,future,em,0.48090277777777773,0.3697916666666667,0.5902777777777778,24,96
reusable,160,retained,future,f1,0.550368353636865,0.4863939349400158,0.6151563913931689,24,96
reusable,160,retained,future,judge_correct,0.6597222222222222,0.578125,0.7395833333333334,24,96
reusable,160,channel,message,delivered_words,143.5625,142.75,144.44791666666666,24,96
reusable,160,channel,message,fill_ratio,0.8972656249999998,0.8921875,0.9027994791666667,24,96
reusable@trim,40,utility,now,em,0.5416666666666666,0.4479166666666667,0.6458333333333334,24,96
reusable@trim,40,utility,now,f1,0.6816176528758765,0.5907013716820461,0.7717552136733881,24,96
reusable@trim,40,utility,now,judge_correct,0.78125,0.6979166666666666,0.8541666666666666,24,96
reusable@trim,40,utility,future,em,0.06597222222222222,0.03472222222222222,0.10069444444444443,24,96
reusable@trim,40,utility,future,f1,0.14188540529686364,0.10204838660567829,0.1839338393570164,24,96
reusable@trim,40,utility,future,judge_correct,0.19444444444444442,0.13194444444444445,0.2604166666666667,24,96
reusable@trim,40,utility,gap,em,0.4756944444444445,0.37152777777777785,0.5868055555555556,24,96
reusable@trim,40,utility,gap,f1,0.539732247579013,0.43770105658965996,0.6413831236520039,24,96
reusable@trim,40,utility,gap,judge_correct,0.5868055555555557,0.46875000000000006,0.6979166666666666,24,96
reusable@trim,40,regret,now,em,0.09375,0.010416666666666666,0.1875,24,96
reusable@trim,40,regret,now,f1,0.10320378251554523,0.016608915356327754,0.19517875209019148,24,96
reusable@trim,40,regret,now,judge_correct,0.09375,0.020833333333333332,0.16666666666666666,24,96
reusable@trim,40,regret,future,em,0.5694444444444443,0.4618055555555555,0.6701388888888888,24,96
reusable@trim,40,regret,future,f1,0.6429360300945581,0.5561628172802399,0.7280807975677448,24,96
reusable@trim,40,regret,future,judge_correct,0.6805555555555557,0.579861111111111,0.7743055555555557,24,96
reusable@trim,40,retained,now,em,0.7430555555555557,0.6319444444444444,0.8472222222222222,24,96
reusable@trim,40,retained,now,f1,0.7279080751120225,0.6445305755708716,0.8060621111649072,24,96
reusable@trim,40,retained,now,judge_correct,0.861111111111111,0.7951388888888888,0.923611111111111,24,96
reusable@trim,40,retained,future,em,0.09201388888888888,0.03993055555555555,0.15277777777777776,24,96
reusable@trim,40,retained,future,f1,0.15109002687127687,0.10027451365667511,0.2083043656285844,24,96
reusable@trim,40,retained,future,judge_correct,0.19444444444444442,0.12326388888888888,0.2725694444444444,24,96
reusable@trim,40,channel,message,delivered_words,27.427083333333332,25.083333333333332,29.5,24,96
reusable@trim,40,channel,message,fill_ratio,0.6856770833333333,0.6270833333333333,0.7374999999999998,24,96
