dossier_id,rotation_id,announced_fact_id,mode,slots,selection_valid,selected_count,announced_card_selected,hidden_card_selection_rate,handoff_characters,handoff_words,handoff_estimated_tokens,immediate_em,reusable_em,immediate_f1,reusable_f1,immediate_judge_correct,reusable_judge_correct
fic:10,fic:10:A=side3:d9ad33a71ac6,fic:10:side3,conditioned,4,1.0,4,1.0,0.6,296,57,80,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:10,fic:10:A=side3:d9ad33a71ac6,fic:10:side3,generic,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333332,1.0,1.0
fic:10,fic:10:A=side3:d9ad33a71ac6,fic:10:side3,conditioned,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333332,1.0,1.0
fic:10,fic:10:A=side4:328f946f52fe,fic:10:side4,generic,2,1.0,2,0.0,0.4,125,27,33,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:10,fic:10:A=side4:328f946f52fe,fic:10:side4,conditioned,2,1.0,2,1.0,0.2,135,28,36,1.0,0.2,1.0,0.2,1.0,0.2
fic:10,fic:10:A=side4:328f946f52fe,fic:10:side4,generic,4,1.0,4,1.0,0.6,296,57,80,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:10,fic:10:A=side4:328f946f52fe,fic:10:side4,conditioned,4,1.0,4,1.0,0.6,296,57,80,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:10,fic:10:A=side4:328f946f52fe,fic:10:side4,generic,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333332,1.0,1.0
fic:10,fic:10:A=side4:328f946f52fe,fic:10:side4,conditioned,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333332,1.0,1.0
fic:10,fic:10:A=target:d87cca3083e1,fic:10:target,generic,2,1.0,2,0.0,0.4,125,27,33,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:10,fic:10:A=target:d87cca3083e1,fic:10:target,conditioned,2,1.0,2,1.0,0.2,270,46,72,1.0,0.2,1.0,0.2,1.0,0.2
fic:10,fic:10:A=target:d87cca3083e1,fic:10:target,generic,4,1.0,4,0.0,0.8,296,57,80,0.0,0.6,0.0,0.7333333333333333,0.0,0.8
fic:10,fic:10:A=target:d87cca3083e1,fic:10:target,conditioned,4,1.0,4,1.0,0.6,397,73,107,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:10,fic:10:A=target:d87cca3083e1,fic:10:target,generic,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333332,1.0,1.0
fic:10,fic:10:A=target:d87cca3083e1,fic:10:target,conditioned,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333332,1.0,1.0
fic:10,fic:10:A=side2:63c9e1e48253,fic:10:side2,generic,2,1.0,2,1.0,0.2,125,27,33,0.0,0.2,0.6666666666666666,0.2,1.0,0.2
fic:10,fic:10:A=side2:63c9e1e48253,fic:10:side2,conditioned,2,1.0,2,1.0,0.2,159,29,42,0.0,0.2,0.6666666666666666,0.2,1.0,0.2
fic:10,fic:10:A=side2:63c9e1e48253,fic:10:side2,generic,4,1.0,4,1.0,0.6,296,57,80,0.0,0.6,0.6666666666666666,0.6,1.0,0.6
fic:10,fic:10:A=side2:63c9e1e48253,fic:10:side2,conditioned,4,1.0,4,1.0,0.6,301,60,81,0.0,0.6,0.6666666666666666,0.6,1.0,0.6
fic:10,fic:10:A=side2:63c9e1e48253,fic:10:side2,generic,6,1.0,6,1.0,1.0,554,104,149,0.0,1.0,0.6666666666666666,1.0,1.0,1.0
fic:10,fic:10:A=side2:63c9e1e48253,fic:10:side2,conditioned,6,1.0,6,1.0,1.0,554,104,149,0.0,1.0,0.6666666666666666,1.0,1.0,1.0
fic:10,fic:10:A=side1:500cac71e30b,fic:10:side1,generic,2,1.0,2,0.0,0.4,125,27,33,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:10,fic:10:A=side1:500cac71e30b,fic:10:side1,conditioned,2,1.0,2,1.0,0.2,270,46,72,1.0,0.2,1.0,0.2,1.0,0.2
fic:10,fic:10:A=side1:500cac71e30b,fic:10:side1,generic,4,1.0,4,1.0,0.6,296,57,80,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:10,fic:10:A=side1:500cac71e30b,fic:10:side1,conditioned,4,1.0,4,1.0,0.6,397,73,107,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:10,fic:10:A=side1:500cac71e30b,fic:10:side1,generic,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333333,1.0,1.0
fic:10,fic:10:A=side1:500cac71e30b,fic:10:side1,conditioned,6,1.0,6,1.0,1.0,554,104,149,1.0,0.8,1.0,0.9333333333333333,1.0,1.0
fic:11,fic:11:A=side4:7de6332a4108,fic:11:side4,generic,2,1.0,2,1.0,0.2,184,34,49,1.0,0.2,1.0,0.2,1.0,0.2
fic:11,fic:11:A=side4:7de6332a4108,fic:11:side4,conditioned,2,1.0,2,1.0,0.2,259,48,70,1.0,0.2,1.0,0.3,1.0,0.2
fic:11,fic:11:A=side4:7de6332a4108,fic:11:side4,generic,4,1.0,4,0.0,0.8,435,78,117,0.0,0.6,0.0,0.76,0.0,0.8
fic:11,fic:11:A=side4:7de6332a4108,fic:11:side4,conditioned,4,1.0,4,1.0,0.6,439,80,118,1.0,0.6,1.0,0.6,1.0,0.6
fic:11,fic:11:A=side4:7de6332a4108,fic:11:side4,generic,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side4:7de6332a4108,fic:11:side4,conditioned,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side3:18e28e2ca1e0,fic:11:side3,generic,2,1.0,2,1.0,0.2,184,34,49,1.0,0.2,1.0,0.2,1.0,0.2
fic:11,fic:11:A=side3:18e28e2ca1e0,fic:11:side3,conditioned,2,1.0,2,1.0,0.2,210,38,56,1.0,0.2,1.0,0.2,1.0,0.2
fic:11,fic:11:A=side3:18e28e2ca1e0,fic:11:side3,generic,4,1.0,4,1.0,0.6,435,78,117,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:11,fic:11:A=side3:18e28e2ca1e0,fic:11:side3,conditioned,4,1.0,4,1.0,0.6,380,68,102,1.0,0.6,1.0,0.7,1.0,0.6
fic:11,fic:11:A=side3:18e28e2ca1e0,fic:11:side3,generic,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side3:18e28e2ca1e0,fic:11:side3,conditioned,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side1:5148608ee608,fic:11:side1,generic,2,1.0,2,0.0,0.4,184,34,49,0.0,0.4,0.0,0.4,0.0,0.4
fic:11,fic:11:A=side1:5148608ee608,fic:11:side1,conditioned,2,1.0,2,1.0,0.2,210,38,56,1.0,0.2,1.0,0.2,1.0,0.2
fic:11,fic:11:A=side1:5148608ee608,fic:11:side1,generic,4,1.0,4,0.0,0.8,435,78,117,0.0,0.6,0.0,0.76,0.0,0.8
fic:11,fic:11:A=side1:5148608ee608,fic:11:side1,conditioned,4,1.0,4,1.0,0.6,467,84,126,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:11,fic:11:A=side1:5148608ee608,fic:11:side1,generic,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side1:5148608ee608,fic:11:side1,conditioned,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=target:ab97707e790d,fic:11:target,generic,2,1.0,2,0.0,0.4,184,34,49,0.0,0.4,0.0,0.4,0.0,0.4
fic:11,fic:11:A=target:ab97707e790d,fic:11:target,conditioned,2,1.0,2,1.0,0.2,269,50,72,1.0,0.2,1.0,0.3,1.0,0.2
fic:11,fic:11:A=target:ab97707e790d,fic:11:target,generic,4,1.0,4,1.0,0.6,435,78,117,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:11,fic:11:A=target:ab97707e790d,fic:11:target,conditioned,4,1.0,4,1.0,0.6,435,78,117,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:11,fic:11:A=target:ab97707e790d,fic:11:target,generic,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=target:ab97707e790d,fic:11:target,conditioned,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side5:e627f394e22e,fic:11:side5,generic,2,1.0,2,0.0,0.4,184,34,49,0.0,0.4,0.0,0.4,0.0,0.4
fic:11,fic:11:A=side5:e627f394e22e,fic:11:side5,conditioned,2,1.0,2,1.0,0.2,253,46,68,1.0,0.2,1.0,0.2,1.0,0.2
fic:11,fic:11:A=side5:e627f394e22e,fic:11:side5,generic,4,1.0,4,1.0,0.6,435,78,117,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:11,fic:11:A=side5:e627f394e22e,fic:11:side5,conditioned,4,1.0,4,1.0,0.6,435,78,117,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:11,fic:11:A=side5:e627f394e22e,fic:11:side5,generic,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side5:e627f394e22e,fic:11:side5,conditioned,6,1.0,6,1.0,1.0,637,114,172,1.0,0.8,1.0,0.96,1.0,1.0
fic:11,fic:11:A=side2:ba3cbc3ed90f,fic:11:side2,generic,2,1.0,2,0.0,0.4,184,34,49,0.0,0.4,0.0,0.4,0.0,0.4
fic:11,fic:11:A=side2:ba3cbc3ed90f,fic:11:side2,conditioned,2,1.0,2,1.0,0.2,255,46,68,1.0,0.2,1.0,0.3,1.0,0.2
fic:11,fic:11:A=side2:ba3cbc3ed90f,fic:11:side2,generic,4,1.0,4,1.0,0.6,435,78,117,0.0,0.6,0.8,0.6,1.0,0.6
fic:11,fic:11:A=side2:ba3cbc3ed90f,fic:11:side2,conditioned,4,1.0,4,1.0,0.6,441,80,119,0.0,0.6,0.8,0.6,1.0,0.6
fic:11,fic:11:A=side2:ba3cbc3ed90f,fic:11:side2,generic,6,1.0,6,1.0,1.0,637,114,172,0.0,1.0,0.8,1.0,1.0,1.0
fic:11,fic:11:A=side2:ba3cbc3ed90f,fic:11:side2,conditioned,6,1.0,6,1.0,1.0,637,114,172,0.0,1.0,0.8,1.0,1.0,1.0
fic:12,fic:12:A=target:a353b0cfc9c2,fic:12:target,generic,2,1.0,2,0.0,0.4,161,30,43,0.0,0.4,0.0,0.4,0.0,0.4
fic:12,fic:12:A=target:a353b0cfc9c2,fic:12:target,conditioned,2,1.0,2,1.0,0.2,233,44,62,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=target:a353b0cfc9c2,fic:12:target,generic,4,1.0,4,1.0,0.6,408,74,110,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=target:a353b0cfc9c2,fic:12:target,conditioned,4,1.0,4,1.0,0.6,411,75,111,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=target:a353b0cfc9c2,fic:12:target,generic,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=target:a353b0cfc9c2,fic:12:target,conditioned,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side2:389d4d3df000,fic:12:side2,generic,2,1.0,2,0.0,0.4,161,30,43,0.0,0.4,0.0,0.4,0.0,0.4
fic:12,fic:12:A=side2:389d4d3df000,fic:12:side2,conditioned,2,1.0,2,1.0,0.2,164,31,44,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=side2:389d4d3df000,fic:12:side2,generic,4,1.0,4,0.0,0.8,408,74,110,0.0,0.8,0.0,0.8,0.0,0.8
fic:12,fic:12:A=side2:389d4d3df000,fic:12:side2,conditioned,4,1.0,4,1.0,0.6,410,77,110,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side2:389d4d3df000,fic:12:side2,generic,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side2:389d4d3df000,fic:12:side2,conditioned,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side3:7d5ef192a9cb,fic:12:side3,generic,2,1.0,2,0.0,0.4,161,30,43,0.0,0.4,0.0,0.4,0.0,0.4
fic:12,fic:12:A=side3:7d5ef192a9cb,fic:12:side3,conditioned,2,1.0,2,1.0,0.2,188,34,50,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=side3:7d5ef192a9cb,fic:12:side3,generic,4,1.0,4,1.0,0.6,408,74,110,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side3:7d5ef192a9cb,fic:12:side3,conditioned,4,1.0,4,1.0,0.6,434,80,117,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side3:7d5ef192a9cb,fic:12:side3,generic,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side3:7d5ef192a9cb,fic:12:side3,conditioned,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side1:e1d8649f4e36,fic:12:side1,generic,2,1.0,2,1.0,0.2,161,30,43,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=side1:e1d8649f4e36,fic:12:side1,conditioned,2,1.0,2,1.0,0.2,164,31,44,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=side1:e1d8649f4e36,fic:12:side1,generic,4,1.0,4,1.0,0.6,408,74,110,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side1:e1d8649f4e36,fic:12:side1,conditioned,4,1.0,4,1.0,0.6,365,67,98,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side1:e1d8649f4e36,fic:12:side1,generic,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side1:e1d8649f4e36,fic:12:side1,conditioned,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side4:1448b51ac71b,fic:12:side4,generic,2,1.0,2,1.0,0.2,161,30,43,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=side4:1448b51ac71b,fic:12:side4,conditioned,2,1.0,2,1.0,0.2,161,30,43,1.0,0.2,1.0,0.2,1.0,0.2
fic:12,fic:12:A=side4:1448b51ac71b,fic:12:side4,generic,4,1.0,4,1.0,0.6,408,74,110,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side4:1448b51ac71b,fic:12:side4,conditioned,4,1.0,4,1.0,0.6,384,71,103,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side4:1448b51ac71b,fic:12:side4,generic,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side4:1448b51ac71b,fic:12:side4,conditioned,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side5:789ea8e765b7,fic:12:side5,generic,2,1.0,2,0.0,0.4,161,30,43,0.0,0.4,0.0,0.4,0.0,0.4
fic:12,fic:12:A=side5:789ea8e765b7,fic:12:side5,conditioned,2,1.0,2,1.0,0.2,199,36,53,1.0,0.4,1.0,0.4,1.0,0.4
fic:12,fic:12:A=side5:789ea8e765b7,fic:12:side5,generic,4,1.0,4,0.0,0.8,408,74,110,0.0,0.8,0.0,0.8,0.0,0.8
fic:12,fic:12:A=side5:789ea8e765b7,fic:12:side5,conditioned,4,1.0,4,1.0,0.6,434,80,117,1.0,0.6,1.0,0.6,1.0,0.6
fic:12,fic:12:A=side5:789ea8e765b7,fic:12:side5,generic,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:12,fic:12:A=side5:789ea8e765b7,fic:12:side5,conditioned,6,1.0,6,1.0,1.0,585,107,158,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=target:44686cbf8cfc,fic:13:target,generic,2,1.0,2,1.0,0.2,279,49,75,1.0,0.0,1.0,0.13333333333333333,1.0,0.2
fic:13,fic:13:A=target:44686cbf8cfc,fic:13:target,conditioned,2,1.0,2,1.0,0.2,279,49,75,1.0,0.0,1.0,0.13333333333333333,1.0,0.2
fic:13,fic:13:A=target:44686cbf8cfc,fic:13:target,generic,4,1.0,4,1.0,0.6,428,77,115,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:13,fic:13:A=target:44686cbf8cfc,fic:13:target,conditioned,4,1.0,4,1.0,0.6,428,77,115,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:13,fic:13:A=target:44686cbf8cfc,fic:13:target,generic,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=target:44686cbf8cfc,fic:13:target,conditioned,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side5:03010371b41b,fic:13:side5,generic,2,1.0,2,0.0,0.4,279,49,75,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:13,fic:13:A=side5:03010371b41b,fic:13:side5,conditioned,2,1.0,2,1.0,0.2,143,25,38,1.0,0.2,1.0,0.2,1.0,0.2
fic:13,fic:13:A=side5:03010371b41b,fic:13:side5,generic,4,1.0,4,0.0,0.8,428,77,115,0.0,0.6,0.0,0.7333333333333333,0.0,0.8
fic:13,fic:13:A=side5:03010371b41b,fic:13:side5,conditioned,4,1.0,4,1.0,0.6,424,74,114,1.0,0.6,1.0,0.6,1.0,0.6
fic:13,fic:13:A=side5:03010371b41b,fic:13:side5,generic,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side5:03010371b41b,fic:13:side5,conditioned,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side2:76ffc8f02d3c,fic:13:side2,generic,2,1.0,2,0.0,0.4,279,49,75,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:13,fic:13:A=side2:76ffc8f02d3c,fic:13:side2,conditioned,2,1.0,2,1.0,0.2,290,51,78,1.0,0.2,1.0,0.2,1.0,0.2
fic:13,fic:13:A=side2:76ffc8f02d3c,fic:13:side2,generic,4,1.0,4,1.0,0.6,428,77,115,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:13,fic:13:A=side2:76ffc8f02d3c,fic:13:side2,conditioned,4,1.0,4,1.0,0.6,428,77,115,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:13,fic:13:A=side2:76ffc8f02d3c,fic:13:side2,generic,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side2:76ffc8f02d3c,fic:13:side2,conditioned,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side3:739fd04553eb,fic:13:side3,generic,2,1.0,2,0.0,0.4,279,49,75,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:13,fic:13:A=side3:739fd04553eb,fic:13:side3,conditioned,2,1.0,2,0.0,0.4,279,49,75,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:13,fic:13:A=side3:739fd04553eb,fic:13:side3,generic,4,1.0,4,1.0,0.6,428,77,115,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:13,fic:13:A=side3:739fd04553eb,fic:13:side3,conditioned,4,1.0,4,0.0,0.8,424,74,114,0.0,0.8,0.0,0.8,0.0,0.8
fic:13,fic:13:A=side3:739fd04553eb,fic:13:side3,generic,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side3:739fd04553eb,fic:13:side3,conditioned,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side1:7e2a2e2f903c,fic:13:side1,generic,2,1.0,2,1.0,0.2,279,49,75,0.0,0.2,0.6666666666666666,0.2,1.0,0.2
fic:13,fic:13:A=side1:7e2a2e2f903c,fic:13:side1,conditioned,2,1.0,2,1.0,0.2,123,22,33,1.0,0.2,1.0,0.2,1.0,0.2
fic:13,fic:13:A=side1:7e2a2e2f903c,fic:13:side1,generic,4,1.0,4,1.0,0.6,428,77,115,0.0,0.6,0.6666666666666666,0.6,1.0,0.6
fic:13,fic:13:A=side1:7e2a2e2f903c,fic:13:side1,conditioned,4,1.0,4,1.0,0.6,428,77,115,0.0,0.6,0.6666666666666666,0.6,1.0,0.6
fic:13,fic:13:A=side1:7e2a2e2f903c,fic:13:side1,generic,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side1:7e2a2e2f903c,fic:13:side1,conditioned,6,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
fic:13,fic:13:A=side4:0fbeeb43c8a8,fic:13:side4,generic,2,1.0,2,0.0,0.4,279,49,75,0.0,0.2,0.0,0.3333333333333333,0.0,0.4
fic:13,fic:13:A=side4:0fbeeb43c8a8,fic:13:side4,conditioned,2,1.0,2,1.0,0.2,290,52,78,1.0,0.2,1.0,0.2,1.0,0.2
fic:13,fic:13:A=side4:0fbeeb43c8a8,fic:13:side4,generic,4,1.0,4,0.0,0.8,428,77,115,0.0,0.6,0.0,0.7333333333333333,0.0,0.8
fic:13,fic:13:A=side4:0fbeeb43c8a8,fic:13:side4,conditioned,4,1.0,4,1.0,0.6,415,74,112,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:13,fic:13:A=side4:0fbeeb43c8a8,fic:13:side4,generic,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:13,fic:13:A=side4:0fbeeb43c8a8,fic:13:side4,conditioned,6,1.0,6,1.0,1.0,573,103,154,1.0,1.0,1.0,1.0,1.0,1.0
fic:14,fic:14:A=side1:c7e7a0bdbc3f,fic:14:side1,generic,2,1.0,2,1.0,0.2,181,33,48,1.0,0.2,1.0,0.2,1.0,0.2
fic:14,fic:14:A=side1:c7e7a0bdbc3f,fic:14:side1,conditioned,2,1.0,2,1.0,0.2,181,33,48,1.0,0.2,1.0,0.2,1.0,0.2
fic:14,fic:14:A=side1:c7e7a0bdbc3f,fic:14:side1,generic,4,1.0,4,1.0,0.6,332,62,89,1.0,0.4,1.0,0.5,1.0,0.6
fic:14,fic:14:A=side1:c7e7a0bdbc3f,fic:14:side1,conditioned,4,1.0,4,1.0,0.6,455,85,122,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:14,fic:14:A=side1:c7e7a0bdbc3f,fic:14:side1,generic,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=side1:c7e7a0bdbc3f,fic:14:side1,conditioned,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=side2:422d2a6ec334,fic:14:side2,generic,2,1.0,2,1.0,0.2,181,33,48,1.0,0.2,1.0,0.2,1.0,0.2
fic:14,fic:14:A=side2:422d2a6ec334,fic:14:side2,conditioned,2,1.0,2,1.0,0.2,181,33,48,1.0,0.2,1.0,0.2,1.0,0.2
fic:14,fic:14:A=side2:422d2a6ec334,fic:14:side2,generic,4,1.0,4,1.0,0.6,332,62,89,1.0,0.4,1.0,0.5,1.0,0.6
fic:14,fic:14:A=side2:422d2a6ec334,fic:14:side2,conditioned,4,1.0,4,1.0,0.6,354,65,95,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:14,fic:14:A=side2:422d2a6ec334,fic:14:side2,generic,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=side2:422d2a6ec334,fic:14:side2,conditioned,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=target:46a133deaf7d,fic:14:target,generic,2,1.0,2,0.0,0.4,181,33,48,0.0,0.4,0.0,0.4,0.0,0.4
fic:14,fic:14:A=target:46a133deaf7d,fic:14:target,conditioned,2,1.0,2,1.0,0.2,272,52,73,1.0,0.0,1.0,0.16,1.0,0.2
fic:14,fic:14:A=target:46a133deaf7d,fic:14:target,generic,4,1.0,4,0.0,0.8,332,62,89,0.0,0.6,0.0,0.7,0.0,0.8
fic:14,fic:14:A=target:46a133deaf7d,fic:14:target,conditioned,4,1.0,4,1.0,0.6,455,85,122,1.0,0.4,1.0,0.5599999999999999,1.0,0.6
fic:14,fic:14:A=target:46a133deaf7d,fic:14:target,generic,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=target:46a133deaf7d,fic:14:target,conditioned,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=side4:0c4ca17402b4,fic:14:side4,generic,2,1.0,2,0.0,0.4,181,33,48,0.0,0.4,0.0,0.4,0.0,0.4
fic:14,fic:14:A=side4:0c4ca17402b4,fic:14:side4,conditioned,2,1.0,2,1.0,0.2,193,35,52,1.0,0.2,1.0,0.2,1.0,0.2
fic:14,fic:14:A=side4:0c4ca17402b4,fic:14:side4,generic,4,1.0,4,0.0,0.8,332,62,89,0.0,0.6,0.0,0.7,0.0,0.8
fic:14,fic:14:A=side4:0c4ca17402b4,fic:14:side4,conditioned,4,1.0,4,1.0,0.6,454,83,122,1.0,0.6,1.0,0.6,1.0,0.6
fic:14,fic:14:A=side4:0c4ca17402b4,fic:14:side4,generic,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=side4:0c4ca17402b4,fic:14:side4,conditioned,6,1.0,6,1.0,1.0,605,112,163,1.0,0.6,1.0,0.86,1.0,1.0
fic:14,fic:14:A=side5:4c33b44c9ea2,fic:14:side5,generic,2,1.0,2,0.0,0.4,181,33,48,0.0,0.4,0.0,0.4,0.0,0.4
fic:14,fic:14:A=side5:4c33b44c9ea2,fic:14:side5,conditioned,2,1.0,2,1.0,0.2,194,37,52,0.0,0.2,0.8,0.2,1.0,0.2
fic:14,fic:14:A=side5:4c33b44c9ea2,fic:14:side5,generic,4,1.0,4,1.0,0.6,332,62,89,1.0,0.4,1.0,0.5,1.0,0.6
fic:14,fic:14:A=side5:4c33b44c9ea2,fic:14:side5,conditioned,4,1.0,4,1.0,0.6,455,85,122,0.0,0.6,0.8,0.6,1.0,0.6
fic:14,fic:14:A=side5:4c33b44c9ea2,fic:14:side5,generic,6,1.0,6,1.0,1.0,605,112,163,0.0,0.8,0.8,0.9,1.0,1.0
fic:14,fic:14:A=side5:4c33b44c9ea2,fic:14:side5,conditioned,6,1.0,6,1.0,1.0,605,112,163,0.0,0.8,0.8,0.9,1.0,1.0
