chain_id,arm,block,derived,pair_id,stage,depth,model_id,model_key,family,tier,parameters_b,from_model_key,from_parameters_b,transition_type,family_changed,size_direction,size_ratio,log_size_change,handoff_prompt_tokens,handoff_completion_tokens,handoff_cost_usd,handoff_provider,handoff_finish_reason,previous_characters,handoff_characters,handoff_tokens,length_ratio,lexical_similarity,novel_token_rate,ngram_copy_rate,semantic_preserved,semantic_verdict,fact_A_survived,fact_B_survived,transition_label_target,transition_label_heldout,answerer_role,answerer_model_id,target_pred,target_em,target_f1,target_judge_correct,heldout_pred,heldout_f1,heldout_judge_correct,answer_prompt_tokens,answer_completion_tokens
homog_large_qwen::572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,homog_large_qwen,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,160,41,2.83e-05,Nebius,stop,167,180,24,1.0778,0.7083,0.2917,0.15,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Silver and gold,0.0,0.7499999999999999,1,Queen Victoria,0.6666666666666666,0,,
homog_large_qwen::572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,homog_large_qwen,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,160,47,2.596e-05,DeepInfra,stop,180,187,26,1.0389,0.84,0.1923,0.2273,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Silver,1.0,1.0,1,The Queen,1.0,1,,
homog_large_qwen::572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,homog_large_qwen,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,166,49,2.7e-05,DeepInfra,stop,187,198,26,1.0588,0.8462,0.1538,0.2273,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Silver,1.0,1.0,1,Queen Elizabeth II,0.5,1,,
homog_large_qwen::572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,homog_large_qwen,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,168,45,2.604e-05,DeepInfra,stop,198,181,24,0.9141,0.84,0.125,0.4,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Silver,1.0,1.0,1,Queen Elizabeth II,0.5,1,,
homog_large_qwen::572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,homog_large_qwen,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,164,49,2.684e-05,DeepInfra,stop,181,193,26,1.0663,0.84,0.1923,0.2273,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Silver,1.0,1.0,1,Queen Elizabeth II,0.5,1,,
homog_large_qwen::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_large_qwen,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1836,138,0.000225,Nebius,stop,7918,582,73,0.0735,0.0848,0.3014,0.1449,0.5,MINOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,"Phycobilisomes, peptidoglycan wall",0.0,0.5,1,Cell wall formation,0.0,0,,
homog_large_qwen::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_large_qwen,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,265,133,5.844e-05,DeepInfra,stop,582,526,63,0.9038,0.8529,0.0794,0.5593,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,"Phycobilisomes, peptidoglycan wall",0.0,0.5,1,Cell wall formation,0.0,0,,
homog_large_qwen::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_large_qwen,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,260,131,5.748e-05,DeepInfra,stop,526,540,67,1.0266,0.9692,0.0597,0.8413,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"Phycobilisomes, peptidoglycan wall",0.0,0.5,1,Cell wall formation,0.0,0,,
homog_large_qwen::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_large_qwen,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,258,131,6.51e-05,Nebius,stop,540,540,67,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"Phycobilisomes, peptidoglycan wall",0.0,0.5,1,"Peptidoglycan layer genes are not mentioned as being repurposed in the source material. However, based on the implication that the peptid",0.0,0,,
homog_large_qwen::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_large_qwen,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,261,119,0.00010437,SiliconFlow,stop,540,478,58,0.8852,0.704,0.2414,0.2593,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,"Phycobilisomes, peptidoglycan wall",0.0,0.5,1,Cell walls,0.0,0,,
homog_large_qwen::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_large_qwen,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,250,124,6.22e-05,Nebius,stop,478,490,60,1.0251,0.9322,0.0833,0.7321,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,"Phycobilisomes, peptidoglycan wall",0.0,0.5,1,Cell walls,0.0,0,,
homog_large_qwen::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_large_qwen,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1994,166,0.000206,DeepInfra,stop,8022,685,98,0.0854,0.1268,0.1429,0.1702,1.0,EQUIVALENT,1,1,benign_paraphrase,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Gegeen Khan,1.0,1.0,1,Baiju,1.0,1,,
homog_large_qwen::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_large_qwen,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,286,164,7.78e-05,Nebius,stop,685,680,97,0.9927,0.9949,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Baiju,1.0,1,,
homog_large_qwen::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_large_qwen,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,284,164,7.76e-05,Nebius,stop,680,680,97,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Baiju,1.0,1,,
homog_large_qwen::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_large_qwen,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,284,164,6.864e-05,DeepInfra,stop,680,680,97,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Baiju,1.0,1,,
homog_large_qwen::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_large_qwen,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,284,164,6.864e-05,DeepInfra,stop,680,680,97,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Baiju,1.0,1,,
homog_large_qwen::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_large_qwen,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,284,164,6.864e-05,DeepInfra,stop,680,680,97,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Baiju,1.0,1,,
homog_large_qwen::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_large_qwen,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1800,114,0.00017592,DeepInfra,stop,7935,409,62,0.0515,0.096,0.0806,0.5517,0.5,MINOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The Middle East,0.0,0,,
homog_large_qwen::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_large_qwen,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,235,114,5.072e-05,DeepInfra,stop,409,413,60,1.0098,0.8525,0.1333,0.4464,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The Middle East,0.0,0,,
homog_large_qwen::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_large_qwen,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,235,114,5.072e-05,DeepInfra,stop,413,413,60,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The Middle East,0.0,0,,
homog_large_qwen::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_large_qwen,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,235,114,5.072e-05,DeepInfra,stop,413,413,60,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The Middle East,0.0,0,,
homog_large_qwen::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_large_qwen,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,234,115,0.00013571,Groq,stop,413,413,60,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The Middle East,0.0,0,,
homog_large_qwen::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_large_qwen,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,235,114,5.77e-05,Nebius,stop,413,413,60,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The Middle East,0.0,0,,
homog_large_qwen::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_large_qwen,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1655,67,0.0001856,Nebius,stop,7501,353,47,0.0471,0.0603,0.2979,0.1628,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_large_qwen::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_large_qwen,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,193,67,9.55e-05,Groq,stop,353,362,46,1.0255,0.7527,0.2391,0.1429,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_large_qwen::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_large_qwen,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,193,57,3.14e-05,DeepInfra,stop,362,308,40,0.8508,0.8372,0.1,0.4167,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,2,0.0,0,,
homog_large_qwen::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_large_qwen,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,184,56,3.52e-05,Nebius,stop,308,309,39,1.0032,0.8861,0.1026,0.5714,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,2,0.0,0,,
homog_large_qwen::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_large_qwen,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,183,56,3.51e-05,Nebius,stop,309,307,39,0.9935,0.9487,0.0513,0.7714,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_large_qwen::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_large_qwen,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,183,56,3.51e-05,Nebius,stop,307,309,39,1.0065,0.9487,0.0513,0.7714,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,One,0.0,0,,
homog_large_qwen::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_large_qwen,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1905,162,0.00019776,DeepInfra,stop,7876,794,105,0.1008,0.1637,0.0286,0.9505,1.0,EQUIVALENT,1,1,benign_paraphrase,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_large_qwen::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_large_qwen,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,283,155,6.604e-05,DeepInfra,stop,794,770,103,0.9698,0.8173,0.1748,0.2929,1.0,EQUIVALENT,1,1,benign_paraphrase,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_large_qwen::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_large_qwen,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,276,157,7.47e-05,Nebius,stop,770,761,102,0.9883,0.9854,0.0098,0.9796,0.5,MINOR_LOSS,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_large_qwen::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_large_qwen,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,278,157,6.62e-05,DeepInfra,stop,761,761,102,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_large_qwen::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_large_qwen,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,278,157,7.49e-05,Nebius,stop,761,761,102,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_large_qwen::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_large_qwen,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,281,153,0.00012655,SiliconFlow,stop,761,761,102,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_large_qwen::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_large_qwen,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1836,40,0.0001956,Nebius,stop,7911,172,21,0.0217,0.0371,0.0,0.6471,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_large_qwen::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_large_qwen,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,177,39,2.508e-05,DeepInfra,stop,172,179,20,1.0407,0.7317,0.25,0.125,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_large_qwen::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_large_qwen,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,176,40,2.528e-05,DeepInfra,stop,179,178,21,0.9944,0.8293,0.1905,0.3529,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_large_qwen::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_large_qwen,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,177,37,2.88e-05,Nebius,stop,178,164,18,0.9213,0.8718,0.0556,0.4286,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_large_qwen::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_large_qwen,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,174,39,2.484e-05,DeepInfra,stop,164,170,20,1.0366,0.8947,0.15,0.625,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_large_qwen::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_large_qwen,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,179,32,4.33e-05,SiliconFlow,stop,170,164,17,0.9647,0.7568,0.1765,0.2308,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_large_qwen::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_large_qwen,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1870,59,0.00016612,DeepInfra,stop,7988,240,36,0.03,0.0515,0.1667,0.7188,0.5,MINOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_large_qwen::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_large_qwen,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,2,2,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,188,42,2.68e-05,DeepInfra,stop,240,171,26,0.7125,0.6129,0.2692,0.0,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_large_qwen::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_large_qwen,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,3,3,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,171,42,2.544e-05,DeepInfra,stop,171,171,26,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_large_qwen::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_large_qwen,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,4,4,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,171,44,3.03e-05,Nebius,stop,171,175,28,1.0234,0.8519,0.1786,0.2083,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_large_qwen::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_large_qwen,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,5,5,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,173,40,2.504e-05,DeepInfra,stop,175,163,24,0.9314,0.8462,0.0833,0.4,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_large_qwen::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_large_qwen,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,6,6,qwen/qwen3-32b,qwen_large,qwen,large,32.8,qwen_large,32.8,same_family_size_same,False,same,1.0,0.0,169,40,2.89e-05,Nebius,stop,163,163,24,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_large_qwen::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_large_qwen,matched_large,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,1,1,qwen/qwen3-32b,qwen_large,qwen,large,32.8,,,source_to_first_agent,,none,,,1783,159,0.00018716,DeepInfra,stop,7953,605,104,0.0761,0.1571,0.0385,0.31,1.0,EQUIVALENT,1,1,benign_paraphrase,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,A closed Augustinian cloister in Erfurt,0.0,0.888888888888889,1,education,1.0,1,,
